,sim,i,s,area,time
5,2,2582,144,1.4666666666666666,0.013316940999857252
6,2,2582,169,1.4449704142011834,0.015841278000266357
7,2,2582,196,1.4816326530612245,0.01976057299907552
8,2,2582,225,1.5546666666666664,0.02216936600052577
9,2,2582,256,1.46953125,0.02331717800086608
10,2,2582,289,1.552941176470588,0.027570866000701244
11,2,2582,324,1.487037037037037,0.030159565999156257
12,2,2582,361,1.627146814404432,0.03597199800015005
13,2,2582,400,1.4189999999999998,0.03543154199894616
14,2,2582,441,1.5115646258503401,0.04204817100026048
15,2,2582,484,1.4863636363636363,0.044306743001243376
16,2,2582,529,1.497164461247637,0.051481005997288776
17,2,2582,576,1.478125,0.052360054997620864
18,2,2582,625,1.5100799999999999,0.06602233300077387
19,2,2582,676,1.5523668639053254,0.06397028599917576
20,2,2582,729,1.548148148148148,0.07111069299958217
21,2,2582,784,1.5910714285714285,0.07562114300003486
22,2,2582,841,1.4989298454221165,0.0770943860030684
23,2,2582,900,1.5253333333333332,0.08513200999982473
24,2,2582,961,1.4903225806451612,0.08710190799911288
25,2,2582,1024,1.5146484375,0.09455339000226104
26,2,2582,1089,1.521212121212121,0.10095990400009214
27,2,2582,1156,1.5015570934256053,0.10579595899889682
28,2,2582,1225,1.4708571428571429,0.11059669799919902
29,2,2582,1296,1.5023148148148149,0.11954812999897513
30,2,2582,1369,1.5234477720964206,0.12719513299884966
31,2,2582,1444,1.5037396121883655,0.1401012969988642
32,2,2582,1521,1.5057199211045365,0.14021632300205056
33,2,2582,1600,1.505625,0.15368117699711092
34,2,2582,1681,1.5390838786436642,0.1648688949968573
35,2,2582,1764,1.5153061224489794,0.16377650299784818
36,2,2582,1849,1.4884802595997835,0.1706059340003776
37,2,2582,1936,1.5068181818181816,0.17974933599805354
38,2,2582,2025,1.522074074074074,0.18887469800233703
39,2,2582,2116,1.4940453686200377,0.19413585400343436
40,2,2582,2209,1.51480307831598,0.20333948700329074
41,2,2582,2304,1.5010416666666666,0.22632202699855952
42,2,2582,2401,1.500874635568513,0.2250588249954717
43,2,2582,2500,1.518,0.2528044710031736
44,2,2582,2601,1.5123414071510957,0.24680412999725831
45,2,2582,2704,1.5157544378698224,0.259903344994882
46,2,2582,2809,1.4896404414382343,0.2572834810018776
47,2,2582,2916,1.4893004115226336,0.27305767799521163
0,3,2582,49,1.346938775510204,0.004095119000567138
1,3,2582,64,1.340625,0.005499334000205636
2,3,2582,81,1.6296296296296295,0.00889066099853153
3,3,2582,100,1.65,0.01053273099978469
4,3,2582,121,1.4727272727272727,0.015100511002401618
5,3,2582,144,1.5125,0.014408010001261573
6,3,2582,169,1.6011834319526626,0.017121062000796883
7,3,2582,196,1.5489795918367346,0.019236412002328507
8,3,2582,225,1.6133333333333333,0.022776791999376655
9,3,2582,256,1.4953124999999998,0.02559360299869695
10,3,2582,289,1.5072664359861592,0.028202612998484256
11,3,2582,324,1.4666666666666666,0.028875973000367594
12,3,2582,361,1.5722991689750692,0.039979715996651066
13,3,2582,400,1.4849999999999999,0.03708692099939981
14,3,2582,441,1.5115646258503401,0.041049217001955185
15,3,2582,484,1.5136363636363637,0.045313657003362096
16,3,2582,529,1.572022684310019,0.05092449300013868
17,3,2582,576,1.546875,0.05510379899646978
18,3,2582,625,1.4678399999999998,0.05623091000097702
19,3,2582,676,1.5914201183431953,0.06677889499906087
20,3,2582,729,1.5119341563786006,0.06922164800130304
21,3,2582,784,1.5153061224489794,0.07306430199832903
22,3,2582,841,1.5224732461355528,0.0786153340020519
23,3,2582,900,1.4813333333333332,0.08120973599716308
24,3,2582,961,1.5658688865764827,0.0980141629991067
25,3,2582,1024,1.5082031249999999,0.09539614799905394
26,3,2582,1089,1.4666666666666666,0.098361488002638
27,3,2582,1156,1.5072664359861592,0.10620079199475185
28,3,2582,1225,1.4977959183673468,0.11225007299685785
29,3,2582,1296,1.5125,0.11923111899454852
30,3,2582,1369,1.518626734842951,0.12772615699327616
31,3,2582,1444,1.5037396121883655,0.1321188380024978
32,3,2582,1521,1.523076923076923,0.14090492299669677
33,3,2582,1600,1.522125,0.14903558100832015
34,3,2582,1681,1.511600237953599,0.15462066900295213
35,3,2582,1764,1.5078231292517006,0.16207138700065116
36,3,2582,1849,1.5098972417522984,0.17179713699920285
37,3,2582,1936,1.496590909090909,0.176323573998161
38,3,2582,2025,1.509037037037037,0.19064807999006916
39,3,2582,2116,1.497164461247637,0.19832043199403415
40,3,2582,2209,1.5357175192394747,0.20664989699707803
41,3,2582,2304,1.4981770833333334,0.21841235699616846
42,3,2582,2401,1.5063723448563098,0.2234340360025726
43,3,2582,2500,1.5100799999999999,0.2299232849939017
44,3,2582,2601,1.514878892733564,0.24923289900198142
45,3,2582,2704,1.4986686390532544,0.2523082589978003
46,3,2582,2809,1.5084371662513347,0.26884010100320666
47,3,2582,2916,1.502880658436214,0.27204959601090195
0,4,2582,49,1.6163265306122447,0.005262074999109245
1,4,2582,64,1.340625,0.005749627999875884
2,4,2582,81,1.385185185185185,0.007066243999361177
3,4,2582,100,1.452,0.00949882899953991
4,4,2582,121,1.6363636363636362,0.01311579100115523
5,4,2582,144,1.5125,0.01784872199914389
6,4,2582,169,1.4449704142011834,0.015482920001659295
7,4,2582,196,1.5153061224489794,0.024304881999341887
8,4,2582,225,1.4959999999999998,0.02132275900021341
9,4,2582,256,1.6242187499999998,0.026661818996899456
10,4,2582,289,1.5986159169550171,0.028985847000285503
11,4,2582,324,1.385185185185185,0.028903821996891566
12,4,2582,361,1.627146814404432,0.037261868001905896
13,4,2582,400,1.551,0.03856818999861389
14,4,2582,441,1.5564625850340135,0.04253321600208437
15,4,2582,484,1.5681818181818181,0.0476115680012299
16,4,2582,529,1.522117202268431,0.049982551999391944
17,4,2582,576,1.4895833333333333,0.05417142600322222
18,4,2582,625,1.4889599999999998,0.05722246100049233
19,4,2582,676,1.4937869822485206,0.06372965599916824
20,4,2582,729,1.5209876543209877,0.07052429499935897
21,4,2582,784,1.498469387755102,0.08986338600607269
22,4,2582,841,1.530321046373365,0.08300530700353193
23,4,2582,900,1.5253333333333332,0.08558160400457382
24,4,2582,961,1.5109261186264307,0.08947037200323393
25,4,2582,1024,1.5597656249999998,0.09777489300245179
26,4,2582,1089,1.503030303030303,0.10263706699743125
27,4,2582,1156,1.4673010380622835,0.10399470300239955
28,4,2582,1225,1.5139591836734694,0.11341508700684244
29,4,2582,1296,1.5125,0.11938345000066874
30,4,2582,1369,1.518626734842951,0.1293806130008761
31,4,2582,1444,1.499168975069252,0.13423151300594327
32,4,2582,1521,1.5057199211045365,0.1455195900009585
33,4,2582,1600,1.518,0.15495311800600575
34,4,2582,1681,1.5273051754907792,0.15701531099466592
35,4,2582,1764,1.4965986394557822,0.16433958500147128
36,4,2582,1849,1.5206057328285558,0.17287152599965339
37,4,2582,1936,1.5102272727272728,0.1798004870022396
38,4,2582,2025,1.4894814814814814,0.18456045100310803
39,4,2582,2116,1.5002835538752362,0.19439428999430675
40,4,2582,2209,1.505839746491625,0.20180648800010204
41,4,2582,2304,1.5010416666666666,0.21819217899087562
42,4,2582,2401,1.4981257809246147,0.22218195699997523
43,4,2582,2500,1.5206399999999998,0.23687101800396704
44,4,2582,2601,1.5275663206459054,0.2612183960031871
45,4,2582,2704,1.5011094674556213,0.2637498420017437
46,4,2582,2809,1.5037379850480599,0.26261403299690755
47,4,2582,2916,1.500617283950617,0.2754054530000758
0,5,2582,49,1.2122448979591838,0.0036675380003998725
1,5,2582,64,1.65,0.006840871998974762
2,5,2582,81,1.548148148148148,0.008006437999938498
3,5,2582,100,1.452,0.009472556001128396
4,5,2582,121,1.4181818181818182,0.010910302998354382
5,5,2582,144,1.4208333333333334,0.013131076998206481
6,5,2582,169,1.4449704142011834,0.01559859500184757
7,5,2582,196,1.5153061224489794,0.023093974998573685
8,5,2582,225,1.4959999999999998,0.021147423999082093
9,5,2582,256,1.52109375,0.0245531509981447
10,5,2582,289,1.552941176470588,0.02893031500161669
11,5,2582,324,1.4666666666666666,0.031892896000499604
12,5,2582,361,1.5905817174515235,0.03555197700006829
13,5,2582,400,1.617,0.03976867799769934
14,5,2582,441,1.4965986394557822,0.04135952100182294
15,5,2582,484,1.4863636363636363,0.04514791900282944
16,5,2582,529,1.497164461247637,0.04918185400265429
17,5,2582,576,1.5583333333333331,0.05480221000425445
18,5,2582,625,1.5100799999999999,0.057885819001057826
19,5,2582,676,1.4547337278106507,0.06710042999839061
20,5,2582,729,1.557201646090535,0.07473291700148366
21,5,2582,784,1.4816326530612245,0.07124507899925447
22,5,2582,841,1.5146254458977406,0.07900403499888853
23,5,2582,900,1.54,0.08468221000043741
24,5,2582,961,1.4834547346514046,0.08910931500008701
25,5,2582,1024,1.5275390624999998,0.09800449800559363
26,5,2582,1089,1.4969696969696968,0.10222949599869935
27,5,2582,1156,1.5186851211072663,0.11513645799709593
28,5,2582,1225,1.5031836734693877,0.11604281800214267
29,5,2582,1296,1.4921296296296296,0.11913754400234211
30,5,2582,1369,1.5282688093498904,0.12716765100140037
31,5,2582,1444,1.490027700831025,0.13722176600208513
32,5,2582,1521,1.4927021696252465,0.13905657400141536
33,5,2582,1600,1.497375,0.14651761099958094
34,5,2582,1681,1.5233789411064842,0.1591726219985503
35,5,2582,1764,1.5227891156462583,0.16473345600115863
36,5,2582,1849,1.5170362358031368,0.17118824700310142
37,5,2582,1936,1.5477272727272726,0.18381900600411427
38,5,2582,2025,1.4927407407407407,0.18480865299329707
39,5,2582,2116,1.4846880907372402,0.19952907999800118
40,5,2582,2209,1.4909008601177003,0.2012802180045128
41,5,2582,2304,1.4895833333333333,0.20896302100436515
42,5,2582,2401,1.5036234902124115,0.22093892700468132
43,5,2582,2500,1.4625599999999999,0.22519521200047166
44,5,2582,2601,1.5021914648212225,0.2473630959982529
45,5,2582,2704,1.5011094674556213,0.2509020740010328
46,5,2582,2809,1.5037379850480599,0.2846191280059429
47,5,2582,2916,1.4983539094650205,0.27170074899390784
0,6,2582,49,1.6163265306122447,0.005847514999459236
1,6,2582,64,1.2374999999999998,0.005248312999356131
2,6,2582,81,1.222222222222222,0.006652068000676081
3,6,2582,100,1.518,0.009567328999764868
4,6,2582,121,1.6363636363636362,0.018627584001251307
5,6,2582,144,1.6041666666666665,0.01458845599927372
6,6,2582,169,1.6792899408284023,0.017789369001320665
7,6,2582,196,1.4816326530612245,0.022816617999751543
8,6,2582,225,1.408,0.019890534999603915
9,6,2582,256,1.52109375,0.024082548000023962
10,6,2582,289,1.5986159169550171,0.029234149000330945
11,6,2582,324,1.548148148148148,0.031096325001271907
12,6,2582,361,1.5540166204986148,0.035494876001394005
13,6,2582,400,1.452,0.038354563998154845
14,6,2582,441,1.4666666666666666,0.04073129300013534
15,6,2582,484,1.5681818181818181,0.046897588999399886
16,6,2582,529,1.5096408317580339,0.049641924998695686
17,6,2582,576,1.5239583333333333,0.06081574599625128
18,6,2582,625,1.4889599999999998,0.0572806339989711
19,6,2582,676,1.5133136094674555,0.06268282700125383
20,6,2582,729,1.4576131687242797,0.06551648900131113
21,6,2582,784,1.498469387755102,0.07206932199915173
22,6,2582,841,1.5224732461355528,0.07901981400300429
23,6,2582,900,1.5033333333333332,0.08332856899482977
24,6,2582,961,1.4971904266389178,0.08872910099671572
25,6,2582,1024,1.5275390624999998,0.09598183700177287
26,6,2582,1089,1.503030303030303,0.10064077800325322
27,6,2582,1156,1.4958477508650518,0.10571506199585201
28,6,2582,1225,1.492408163265306,0.11269392799999878
29,6,2582,1296,1.522685185185185,0.12931081499914399
30,6,2582,1369,1.499342585829072,0.13389960299582526
31,6,2582,1444,1.5128808864265928,0.1337632390041108
32,6,2582,1521,1.510059171597633,0.14823847299749104
33,6,2582,1600,1.505625,0.15460279900207752
34,6,2582,1681,1.4919690660321236,0.15367924400970878
35,6,2582,1764,1.5153061224489794,0.1744429920145194
36,6,2582,1849,1.50275824770146,0.17619349399228668
37,6,2582,1936,1.5238636363636362,0.1804330630052391
38,6,2582,2025,1.5057777777777777,0.18559082500314616
39,6,2582,2116,1.5189981096408318,0.1982199629887873
40,6,2582,2209,1.51480307831598,0.20506166100494738
41,6,2582,2304,1.5239583333333333,0.22012131701148974
42,6,2582,2401,1.5036234902124115,0.23045485199236282
43,6,2582,2500,1.5100799999999999,0.23490202099446833
44,6,2582,2601,1.497116493656286,0.2445595540020804
45,6,2582,2704,1.52551775147929,0.2589836560036929
46,6,2582,2809,1.4896404414382343,0.2657706439995309
47,6,2582,2916,1.4938271604938271,0.27914279401920794
0,7,2582,49,1.7510204081632654,0.0061853900001551665
1,7,2582,64,1.65,0.006828088000474963
2,7,2582,81,1.548148148148148,0.008133365999583475
3,7,2582,100,1.518,0.00938998999845353
4,7,2582,121,1.5272727272727273,0.011905707999630977
5,7,2582,144,1.5583333333333331,0.013952201004485687
6,7,2582,169,1.523076923076923,0.01642418300252757
7,7,2582,196,1.5489795918367346,0.023459252997326985
8,7,2582,225,1.4666666666666666,0.022475706001387152
9,7,2582,256,1.546875,0.024636892006583366
10,7,2582,289,1.4844290657439445,0.026575867002065934
11,7,2582,324,1.5277777777777777,0.030291437998585025
12,7,2582,361,1.5174515235457062,0.0392167960039842
13,7,2582,400,1.452,0.03607520799641861
14,7,2582,441,1.5115646258503401,0.04083911599855128
15,7,2582,484,1.4318181818181817,0.050486754999383265
16,7,2582,529,1.572022684310019,0.052113266994183505
17,7,2582,576,1.5010416666666666,0.053107493996321864
18,7,2582,625,1.5312,0.059587824000573164
19,7,2582,676,1.5523668639053254,0.06443371101113371
20,7,2582,729,1.5119341563786006,0.06765421300042362
21,7,2582,784,1.5068877551020408,0.072634054988157
22,7,2582,841,1.5146254458977406,0.07826687199485605
23,7,2582,900,1.4959999999999998,0.08997886199540517
24,7,2582,961,1.4765868886576483,0.0927159090006171
25,7,2582,1024,1.52109375,0.0954737739916709
26,7,2582,1089,1.503030303030303,0.10581623300595311
27,7,2582,1156,1.5301038062283736,0.10908514900029331
28,7,2582,1225,1.5193469387755103,0.11379894499941656
29,7,2582,1296,1.5430555555555556,0.12346974200636396
30,7,2582,1369,1.4800584368151934,0.1256848179946246
31,7,2582,1444,1.5220221606648199,0.13359844699834866
32,7,2582,1521,1.536094674556213,0.1438371619933605
33,7,2582,1600,1.5138749999999999,0.15041343100438098
34,7,2582,1681,1.4958953004164186,0.15306272999123394
35,7,2582,1764,1.5078231292517006,0.16197822600634026
36,7,2582,1849,1.5420227149810708,0.17551521600717024
37,7,2582,1936,1.5068181818181816,0.1769199600112188
38,7,2582,2025,1.5122962962962962,0.18686492000779253
39,7,2582,2116,1.5158790170132324,0.1972393570154054
40,7,2582,2209,1.4909008601177003,0.19921207300330934
41,7,2582,2304,1.5382812499999998,0.21778050000466465
42,7,2582,2401,1.4953769262807162,0.22005264199833618
43,7,2582,2500,1.5206399999999998,0.23610295100525036
44,7,2582,2601,1.525028835063437,0.25516905400445467
45,7,2582,2704,1.4791420118343195,0.24787074200366987
46,7,2582,2809,1.5060875756496974,0.2682665049874231
47,7,2582,2916,1.5051440329218106,0.2804711459857572
0,8,2582,49,1.7510204081632654,0.005973056001948862
1,8,2582,64,1.4437499999999999,0.005892876999951113
2,8,2582,81,1.3037037037037036,0.006899752003391768
3,8,2582,100,1.452,0.009349754001505062
4,8,2582,121,1.5272727272727273,0.011933326999496785
5,8,2582,144,1.4208333333333334,0.012786348998361063
6,8,2582,169,1.4059171597633136,0.015593574998092663
7,8,2582,196,1.5489795918367346,0.02102566600206046
8,8,2582,225,1.32,0.01891441400266558
9,8,2582,256,1.546875,0.024425737999990815
10,8,2582,289,1.552941176470588,0.0280027489980057
11,8,2582,324,1.4666666666666666,0.029839848001302016
12,8,2582,361,1.5540166204986148,0.034720023996669624
13,8,2582,400,1.551,0.03871699000637818
14,8,2582,441,1.4666666666666666,0.039697319001788856
15,8,2582,484,1.4863636363636363,0.044694444002743694
16,8,2582,529,1.472211720226843,0.04798762900190923
17,8,2582,576,1.4552083333333332,0.05163569499973164
18,8,2582,625,1.4889599999999998,0.057225446994380036
19,8,2582,676,1.415680473372781,0.06009306100077083
20,8,2582,729,1.4395061728395062,0.06502879800245864
21,8,2582,784,1.532142857142857,0.07943840399548208
22,8,2582,841,1.5146254458977406,0.07875425001157055
23,8,2582,900,1.5033333333333332,0.08277391899764552
24,8,2582,961,1.4834547346514046,0.08719510399805586
25,8,2582,1024,1.4501953125,0.09170513500475863
26,8,2582,1089,1.4848484848484846,0.09920714499503447
27,8,2582,1156,1.5243944636678202,0.10733941900161881
28,8,2582,1225,1.524734693877551,0.11443756499556912
29,8,2582,1296,1.4819444444444443,0.1264866359942971
30,8,2582,1369,1.4848794740686633,0.12495561999458005
31,8,2582,1444,1.5174515235457062,0.13338569500228914
32,8,2582,1521,1.5274161735700196,0.14240326799199465
33,8,2582,1600,1.505625,0.14736969299747216
34,8,2582,1681,1.4880428316478285,0.15609832500831544
35,8,2582,1764,1.5153061224489794,0.1626470660130508
36,8,2582,1849,1.5063277447268792,0.17054052300272815
37,8,2582,1936,1.5102272727272728,0.17829389200278456
38,8,2582,2025,1.4894814814814814,0.1864072390030742
39,8,2582,2116,1.5127599243856331,0.20196669800407108
40,8,2582,2209,1.52675418741512,0.22710986998981753
41,8,2582,2304,1.5067708333333332,0.21109054699854823
42,8,2582,2401,1.5036234902124115,0.22542051800655827
43,8,2582,2500,1.49688,0.24098487001219837
44,8,2582,2601,1.5199538638985006,0.25735173199745986
45,8,2582,2704,1.4815828402366862,0.2501456520085412
46,8,2582,2809,1.5154859380562478,0.2691413110001122
47,8,2582,2916,1.5187242798353908,0.2818786429984357
0,9,2582,49,1.6163265306122447,0.0048775600012049836
1,9,2582,64,1.546875,0.006549204000748432
2,9,2582,81,1.548148148148148,0.007916658000340249
3,9,2582,100,1.5839999999999999,0.010438081000756938
4,9,2582,121,1.5272727272727273,0.011735584999314597
5,9,2582,144,1.5583333333333331,0.014214709000043513
6,9,2582,169,1.4449704142011834,0.015374191000773862
7,9,2582,196,1.5826530612244896,0.021959754001272813
8,9,2582,225,1.5839999999999999,0.022906345998308097
9,9,2582,256,1.52109375,0.024528824001208704
10,9,2582,289,1.552941176470588,0.028055471003426646
11,9,2582,324,1.4462962962962962,0.0301302960015164
12,9,2582,361,1.5174515235457062,0.033838730003026285
13,9,2582,400,1.518,0.03822944699732034
14,9,2582,441,1.4816326530612245,0.04015141000127187
15,9,2582,484,1.4999999999999998,0.04543655899624355
16,9,2582,529,1.5470699432892248,0.05166025400012586
17,9,2582,576,1.5239583333333333,0.054759207996085024
18,9,2582,625,1.4889599999999998,0.05727425300483446
19,9,2582,676,1.5133136094674555,0.06336073899728945
20,9,2582,729,1.5119341563786006,0.06690684399245583
21,9,2582,784,1.4900510204081632,0.07304882399876078
22,9,2582,841,1.4989298454221165,0.07662645300433724
23,9,2582,900,1.4886666666666666,0.08278585599418875
24,9,2582,961,1.5177939646201872,0.0886118090038508
25,9,2582,1024,1.456640625,0.09127429099407891
26,9,2582,1089,1.5454545454545454,0.10376361899807307
27,9,2582,1156,1.5015570934256053,0.10575476699932551
28,9,2582,1225,1.4977959183673468,0.11255986898959236
29,9,2582,1296,1.5023148148148149,0.11895351298926471
30,9,2582,1369,1.5282688093498904,0.12794806699548644
31,9,2582,1444,1.5128808864265928,0.14073552000309064
32,9,2582,1521,1.5317554240631164,0.14196311700561637
33,9,2582,1600,1.518,0.14863742301304228
34,9,2582,1681,1.5273051754907792,0.1577979859998777
35,9,2582,1764,1.5377551020408162,0.1688241199976801
36,9,2582,1849,1.5170362358031368,0.17206678300817657
37,9,2582,1936,1.4897727272727272,0.17657168400410228
38,9,2582,2025,1.5188148148148148,0.18738100599830432
39,9,2582,2116,1.5408317580340265,0.20501387400918247
40,9,2582,2209,1.4938886373924851,0.2038983699885648
41,9,2582,2304,1.4981770833333334,0.2109957450074944
42,9,2582,2401,1.500874635568513,0.24448556299694246
43,9,2582,2500,1.518,0.23470752501543757
44,9,2582,2601,1.5098039215686274,0.25313879999157507
45,9,2582,2704,1.5279585798816566,0.26193303799573187
46,9,2582,2809,1.5084371662513347,0.2640692370027864
47,9,2582,2916,1.5141975308641975,0.2757810329981112
